GPS time of week(s), GPS week, latitude (deg), longitude (deg), height (m), Velocity North (m/s), Velocity East (m/s), Velocity Up (m/s), Ground Speed (km/hr), Clock Offset (m), Clock Drift (m/s), Northing (m), Easting (m), Up (m),STDEV latitude (m), STDEV longitude (m), STDEV height (m), STDEV Velocity North (m/s), STDEV Velocity East (m/s), STDEV Velocity Up (m/s), STDEV Clock Offset (m), STDEV Clock Drift (m/s), NR PSR Available, NR PSR Used, NR Doppler Available, NR Doppler Used, NR ADR Available, NR ADR Used,NDOP,EDOP,VDOP,HDOP,PDOP,TDOP,GDOP
73909.99999,1463,51.09433627638,-114.13791479243,1093.3267,0.008256631,0.007385907,0.0001273203,0.03988104,-143444.01984,-112.024478,9.798437,-10.146899,0.36972536,0.06796184,0.06415036,0.11864666,0.099951398,0.099952594,0.099957892,0.10230467,99.949887,13,10,0,0,12,9,0.61271435,0.59403211,1.0787778,0.85340083,1.3755198,0.75025123,1.5668221
73915.00001,1463,51.09433593756,-114.13791560862,1093.3204,-0.004046457,-0.005668705,0.0002987886,0.02507318,-144560.962618,-112.029788,9.760737,-10.204087,0.36333829,0.067173556,0.063692612,0.11792775,0.099951399,0.099952598,0.099957886,0.10142335,99.949887,13,10,0,0,12,9,0.6131345,0.5936591,1.0784215,0.85344309,1.3752664,0.75000048,1.5664797
73920.00002,1463,51.09433575909,-114.13791542562,1093.3078,-0.001805185,0.00152506,-0.0002250351,0.008507356,-145678.0793092,-112.047301,9.7408788,-10.191264,0.35077146,0.066604808,0.062960752,0.1171918,0.099951399,0.099952598,0.099957881,0.10063974,99.949887,13,10,0,0,12,9,0.61317295,0.59357691,1.0780152,0.85341352,1.3749295,0.74972922,1.5660541
73924.99999,1463,51.09433575609,-114.13791575076,1093.3241,0.0006351675,-0.001698267,0.0001496411,0.006527374,-146795.3087044,-112.061309,9.7405455,-10.214046,0.36710677,0.065989649,0.062323,0.1164072,0.099951399,0.099952595,0.099957875,0.099844144,99.949887,13,10,0,0,12,9,0.61335468,0.59343517,1.0776683,0.85344553,1.3746775,0.74948049,1.5657138
73930.00001,1463,51.09433579531,-114.13791553946,1093.3063,0.0003344946,0.001495904,-0.000435621,0.005518243,-147912.7024504,-112.074597,9.7449085,-10.199241,0.34929155,0.065382093,0.061685479,0.11565404,0.099951401,0.099952594,0.09995787,0.099078144,99.949887,13,10,0,0,12,9,0.61321837,0.59350526,1.0772535,0.8533963,1.3743218,0.74920428,1.5652691
73934.99998,1463,51.09433572731,-114.13791617798,1093.2997,-0.0001458538,-0.00359891,0.0005438187,0.01296671,-149029.9113519,-112.057752,9.7373432,-10.24398,0.34268853,0.064762556,0.061082962,0.11479544,0.099951401,0.099952594,0.099957865,0.098266619,99.949887,13,10,0,0,12,9,0.61347449,0.5932557,1.0768727,0.85340685,1.3740299,0.74894375,1.5648881
73939.99999,1463,51.09433568916,-114.13791653372,1093.2881,-0.0002448557,-0.002206363,-0.0005949255,0.007991668,-150147.2037941,-112.065036,9.7330979,-10.268906,0.3310778,0.064176126,0.06041791,0.1138699,0.099951402,0.099952593,0.099957859,0.097468323,99.949887,13,10,0,0,11,9,0.61358696,0.59312814,1.0764825,0.85339904,1.3737192,0.74867839,1.5644884
73945,1463,51.09433546056,-114.13791620877,1093.2853,-0.001726866,0.003077289,0.0005332398,0.01270335,-151264.8862526,-112.10467,9.7076619,-10.246137,0.32831871,0.063584306,0.059744812,0.11294235,0.099951403,0.099952591,0.099957853,0.096697419,99.949887,13,10,0,0,12,9,0.61363786,0.59305626,1.0760907,0.85338569,1.3734039,0.74841172,1.5640839
73950.00002,1463,51.09433544607,-114.13791622802,1093.2752,0.0001812919,0.0002708507,-0.0005774484,0.001173329,-152382.9052911,-112.138097,9.7060491,-10.247486,0.31819688,0.062976232,0.059123463,0.1119673,0.099951404,0.09995259,0.099957848,0.095904482,99.949887,13,10,0,0,12,9,0.61362773,0.59303713,1.075695,0.85336512,1.3730812,0.74814278,1.5636718
73954.99999,1463,51.09433544286,-114.13791652299,1093.2901,0.0009651875,-0.001083912,0.0005101809,0.005224903,-153500.9327614,-112.141304,9.7056924,-10.268154,0.33309633,0.062379289,0.058487426,0.11094512,0.099951404,0.099952589,0.099957842,0.095105626,99.949887,13,10,0,0,11,9,0.61378634,0.59291863,1.0753517,0.85339689,1.3728319,0.74789613,1.5633349
73960,1463,51.09433530614,-114.13791666839,1093.2983,-0.0005595871,-0.0001957226,-0.0006302079,0.002134181,-154619.1032236,-112.154993,9.69048,-10.278342,0.34126326,0.061786095,0.057846445,0.10998655,0.099951405,0.099952589,0.099957837,0.094344611,99.949887,13,10,0,0,11,9,0.61393827,0.59280187,1.0750037,0.85342503,1.3725768,0.7476477,1.5629921
73964.99998,1463,51.09433519264,-114.13791656655,1093.2975,-0.000538679,0.001410873,0.0002324189,0.00543676,-155737.3854828,-112.165894,9.6778501,-10.271206,0.34049561,0.061194949,0.057183079,0.10906735,0.099951406,0.099952588,0.099957832,0.093617036,99.949887,13,10,0,0,12,9,0.61400181,0.59272534,1.0746175,0.85341758,1.3722697,0.7473833,1.562596
73969.99999,1463,51.09433512954,-114.13791691776,1093.2928,0.0001948111,-0.001552023,-0.001066372,0.005631125,-156855.7417988,-112.173216,9.6708295,-10.295815,0.33578534,0.064220082,0.060379429,0.11005909,0.099973696,0.099975462,0.099982484,0.096986294,99.949887,12,10,0,0,11,2,0.61411923,0.59265381,1.0742819,0.85345238,1.3720287,0.74713975,1.5622678
73975,1463,51.0943351003,-114.13791737559,1093.2817,0.0006466247,-0.001938744,-0.001012322,0.007357445,-157974.1687041,-112.180028,9.667576,-10.327894,0.32463448,0.066851951,0.062635878,0.11027172,0.099974205,0.099976525,0.099984941,0.099934668,99.949887,12,10,0,0,11,2,0.6142832,0.5924772,1.0738878,0.85344779,1.3717172,0.74687326,1.5618668
73980.00002,1463,51.09433510936,-114.13791748881,1093.2843,0.0002297616,-0.0005914619,-0.0001258947,0.002284278,-159092.4679909,-112.166929,9.6685841,-10.335826,0.32725762,0.069451711,0.064761829,0.11107869,0.099975213,0.09997669,0.099987933,0.10274505,99.949887,12,10,0,0,11,9,0.61437058,0.59234965,1.0734723,0.85342211,1.3713759,0.74659699,1.561435
73985.00003,1463,51.09433496535,-114.13791734882,1093.304,-0.001076054,0.0008787509,-7.255612e-005,0.005001404,-160210.9343254,-112.184094,9.6525605,-10.326017,0.34703435,0.068806548,0.063803386,0.10995688,0.09995142,0.099952594,0.09995801,0.1021385,99.949887,12,10,0,0,11,9,0.61446464,0.59231561,1.073153,0.85346621,1.3711535,0.74636036,1.5611264
73990,1463,51.09433494774,-114.13791706952,1093.3089,-0.0003004855,0.001688658,-2.741974e-005,0.006174662,-161329.5684409,-112.200828,9.6506006,-10.306448,0.35193131,0.068171691,0.063016524,0.10900632,0.099951411,0.099952583,0.099957808,0.10134752,99.949887,12,10,0,0,11,9,0.61436063,0.59242457,1.0727965,0.85346693,1.3708749,0.74610645,1.5607604
73995.00002,1463,51.09433505142,-114.13791670158,1093.3206,0.0009512205,0.001920908,0.0002990327,0.007716698,-162448.2162156,-112.201089,9.6621365,-10.280667,0.36354643,0.067566982,0.062393859,0.1082117,0.099951412,0.099952584,0.099957802,0.10056246,99.949887,12,10,0,0,11,9,0.61420184,0.59259552,1.0724509,0.85347134,1.3706073,0.74585658,1.5604057
73999.99999,1463,51.09433533468,-114.13791622875,1093.3076,0.002983822,0.003002815,-0.0003158365,0.01523957,-163566.8629492,-112.201093,9.6936551,-10.247538,0.35056019,0.066971317,0.061870103,0.10750959,0.099951412,0.099952584,0.099957797,0.099785331,99.949887,12,10,0,0,11,9,0.61382049,0.59290004,1.0720381,0.85340852,1.3702451,0.74557596,1.5599536
74005,1463,51.09433343905,-114.13791761573,1093.4618,-0.01782373,-0.009388131,0.006713431,0.07252213,-164685.639419,-112.219104,9.4827307,-10.34472,0.50473804,0.066320922,0.061425195,0.10673407,0.099951413,0.099952586,0.099957791,0.098936496,99.949887,12,10,0,0,11,9,0.61598647,0.59138823,1.0720516,0.85391998,1.3705744,0.74549443,1.5602038
74010.00001,1463,51.09433110906,-114.13791235996,1093.3931,-0.02933826,0.03170134,-0.001524571,0.1554978,-165805.0576291,-112.272162,9.2234734,-9.9764633,0.43605222,0.070781448,0.063525296,0.11085046,0.099979728,0.099975918,0.099999925,0.10145738,99.949887,11,9,0,0,10,1,0.7530489,0.59878886,1.2063469,0.96209705,1.5430176,0.87169975,1.7722201
74015.00003,1463,51.09433094945,-114.1379123808,1093.392,-0.0008354074,0.0005502976,-1.779501e-005,0.003601319,-166924.0649449,-112.237977,9.2057133,-9.9779235,0.43495461,0.07355989,0.066661183,0.11488577,0.099980312,0.099976949,0.099999938,0.10455888,99.949887,11,9,0,0,10,1,0.753093,0.59871727,1.2059696,0.96208704,1.5427165,0.87142116,1.7718208
74020,1463,51.0943308716,-114.13791275183,1093.3936,0.0005994784,-0.001120999,5.614097e-005,0.00457641,-168043.1840089,-112.250701,9.1970514,-10.003921,0.43653564,0.076375465,0.069163449,0.11871289,0.099980374,0.099976879,0.099999936,0.10757819,99.949887,11,9,0,0,10,8,0.7534759,0.59847474,1.205579,0.96223593,1.5425041,0.8711279,1.7714916
74025.00001,1463,51.0943306532,-114.13791307169,1093.3979,-0.0003064402,0.0005569047,-0.000508447,0.002288333,-169162.5468113,-112.27637,9.1727509,-10.026332,0.44084575,0.075685383,0.068375339,0.11898545,0.099951434,0.099952616,0.099958343,0.10678709,99.949887,11,9,0,0,10,8,0.75362808,0.59834588,1.2050924,0.96227491,1.5421481,0.87075531,1.7709985
74029.99999,1463,51.09433081773,-114.13791300489,1093.3977,0.002376056,0.0006619942,0.0004575912,0.008879589,-170282.2003489,-112.302523,9.1910571,-10.021651,0.44070818,0.074961021,0.067579758,0.11860712,0.099951423,0.099952604,0.099958042,0.10587839,99.949887,11,9,0,0,10,8,0.75377041,0.59823066,1.2049116,0.96231478,1.5420316,0.8706429,1.7708418
74035,1463,51.09433054229,-114.13791326925,1093.3955,-0.001663401,-0.000613107,-0.0002677193,0.006382064,-171401.6260931,-112.280559,9.1604091,-10.040175,0.43844218,0.074216023,0.066917946,0.11817232,0.099951424,0.099952603,0.099958034,0.10501612,99.949887,11,9,0,0,10,8,0.75386149,0.59813249,1.2044208,0.9623251,1.5416547,0.87026691,1.7703288
74040.00001,1463,51.09433062065,-114.13791308519,1093.3764,0.0009490377,0.001505746,-0.000532729,0.00640754,-172521.4097832,-112.314376,9.169128,-10.027278,0.41939737,0.073543352,0.066191851,0.1177107,0.099951424,0.099952603,0.099958028,0.10419237,99.949887,11,9,0,0,10,8,0.7536152,0.59821087,1.2041795,0.96218091,1.5413761,0.87010705,1.7700075
74045.00003,1463,51.09433075789,-114.1379128083,1093.3767,0.001712558,0.00188377,0.0004465152,0.009165125,-173641.4193504,-112.337231,9.1843991,-10.007877,0.41971896,0.072826991,0.065593606,0.11718016,0.099951425,0.099952602,0.099958022,0.10336404,99.949887,11,9,0,0,10,8,0.7535376,0.59820604,1.2039765,0.96211714,1.5411777,0.86997926,1.7697719
74050,1463,51.09433031736,-114.13791290392,1093.347,-0.004585842,-0.0003153492,-0.001748253,0.01654802,-174761.8486067,-112.380418,9.1353812,-10.014577,0.38995849,0.072104154,0.065022395,0.11665547,0.099951425,0.099952603,0.099958015,0.10254254,99.949887,11,9,0,0,10,8,0.75340056,0.59822112,1.2034458,0.96201921,1.540702,0.86957031,1.7691567
74055.00001,1463,51.09433037439,-114.13791332592,1093.3639,0.001644228,-0.002160771,0.0008728897,0.009774792,-175882.2565798,-112.378867,9.1417277,-10.044145,0.40689152,0.071497643,0.064323401,0.11607075,0.099951426,0.099952602,0.099958009,0.10175765,99.949887,11,9,0,0,10,8,0.75403208,0.59785837,1.2032509,0.96228844,1.540718,0.8694436,1.7691082
74059.99998,1463,51.09432988806,-114.13791346864,1093.3276,-0.004118858,0.0006089699,-0.001765599,0.01498908,-177002.7443562,-112.387079,9.0876144,-10.054146,0.37058784,0.070878468,0.063677875,0.11557198,0.099951427,0.0999526,0.099958004,0.10102131,99.949887,11,9,0,0,10,8,0.75376797,0.59793723,1.2026799,0.96213049,1.5401734,0.86900049,1.7684162
74065,1463,51.09432961052,-114.13791349313,1093.3123,-0.001890235,0.001232928,0.000396495,0.008124443,-178123.4322556,-112.40609,9.056732,-10.055861,0.35527895,0.070271047,0.062988952,0.11491782,0.099951428,0.099952599,0.099957998,0.10026563,99.949887,11,9,0,0,10,8,0.75426733,0.59764087,1.2025032,0.96233767,1.5401648,0.86889136,1.7683551
74070.00001,1463,51.09432957394,-114.13791428153,1093.3267,0.0005263396,-0.004560131,0.001370823,0.01652546,-179244.208253,-112.415483,9.0526617,-10.111102,0.36965564,0.069655557,0.062280949,0.11420204,0.099951429,0.099952597,0.099957991,0.099523821,99.949887,11,9,0,0,10,8,0.75523728,0.59710675,1.2023009,0.96276677,1.5402751,0.86875743,1.7683854
74075.00002,1463,51.09432942533,-114.13791462954,1093.3431,0.0005128729,-0.0004365541,0.0008153062,0.002424642,-180365.1896476,-112.437551,9.0361261,-10.135487,0.38608184,0.069003707,0.061567577,0.11397321,0.099951664,0.099954334,0.099960095,0.099083608,99.949887,11,9,0,0,10,7,0.75536585,0.59698874,1.201753,0.96279442,1.5398648,0.86832958,1.7678179
74080,1463,51.0943295074,-114.1379143135,1093.3236,0.0002944048,0.001672739,-0.0001485327,0.006114418,-181486.1398613,-112.431428,9.0452578,-10.113343,0.36661554,0.068343143,0.06090934,0.11343113,0.099951803,0.099955397,0.099961191,0.098430338,99.949887,11,9,0,0,9,7,0.75501847,0.59711599,1.2014856,0.96260083,1.539535,0.86815047,1.7674426
74085.00001,1463,51.09432916648,-114.13791471282,1093.3016,-0.001932401,-0.0008198053,-0.0003969916,0.007556789,-182607.2298932,-112.446824,9.0073246,-10.141322,0.34461109,0.067714311,0.060312852,0.11283141,0.099951807,0.099955407,0.099961221,0.097768336,99.949887,11,9,0,0,9,7,0.75509673,0.59702474,1.2009832,0.96260566,1.5391459,0.86776233,1.7669131
74089.99998,1463,51.09432895189,-114.13791556394,1093.3284,0.001527092,-0.002292424,0.0006641925,0.009916165,-183728.6212564,-112.481704,8.9834478,-10.200958,0.37138494,0.067036224,0.059359116,0.11225214,0.099951809,0.0999554,0.099961216,0.097084899,99.949887,11,9,0,0,10,7,0.75623494,0.59640402,1.2007008,0.96311426,1.5392437,0.86755818,1.7668979
74094.99899,1463,51.09432877927,-114.13791572468,1093.3469,-0.0004531123,0.0001092026,0.0001501122,0.001677909,114943.6849598,-112.376602,8.9642401,-10.21222,0.38984034,0.071273085,0.061584015,0.11625414,0.099979065,0.099972852,0.099999942,0.50099101,99.94989,11,9,0,0,10,0,0.75656438,0.59618849,1.2002677,0.96323955,1.5389843,0.86722857,1.7665102
74099.999,1463,51.09432867075,-114.13791602836,1093.3628,0.0003904683,-0.0007825701,0.0001645814,0.00314847,113821.7144368,-112.507801,8.9521656,-10.233499,0.40575097,0.075027852,0.064883001,0.12005532,0.099980066,0.099973981,0.099999939,0.48329657,99.949911,11,9,0,0,10,8,0.75669086,0.59607536,1.1997616,0.96326888,1.5386081,0.86683643,1.7659899
74104.99898,1463,51.09432875773,-114.13791630557,1093.3934,0.003350449,-0.001386725,0.001482666,0.01305392,112699.5561521,-112.546354,8.9618438,-10.252922,0.43634305,0.074709706,0.064413854,0.12033145,0.099951452,0.09995259,0.099958249,0.3525957,99.949887,11,9,0,0,10,8,0.75711226,0.59581518,1.1993489,0.96343899,1.5383928,0.86652368,1.7656488
74109.99899,1463,51.09432859063,-114.13791645961,1093.3846,-0.0009311393,0.0001939707,-0.001436897,0.003424062,111577.3136646,-112.546776,8.9432501,-10.263715,0.42756231,0.07428784,0.064002758,0.11997912,0.099951442,0.099952582,0.099957955,0.29325289,99.949887,11,9,0,0,10,8,0.75643665,0.59610713,1.1987046,0.96308887,1.5376712,0.86601675,1.7647713
74114.999,1463,51.09432854891,-114.13791615097,1093.3732,-0.0007265902,0.002172125,-0.0002232244,0.008245541,110454.8596374,-112.568882,8.9386086,-10.242089,0.41616512,0.073922474,0.063880285,0.11981177,0.099951729,0.099954628,0.099960471,0.25785931,99.949887,11,9,0,0,10,8,0.75622439,0.59616381,1.1983584,0.9629572,1.5373189,0.86576682,1.7643417
74119.99902,1463,51.0943283127,-114.13791620748,1093.3478,-0.002946038,0.000412415,-0.001163844,0.01070915,109332.2571094,-112.590728,8.9123257,-10.246049,0.39074347,0.073508982,0.063545866,0.1194133,0.099951825,0.099955347,0.099961167,0.23370935,99.949887,11,9,0,0,10,7,0.75573832,0.59636337,1.1977416,0.96269912,1.5366765,0.86528254,1.7635443
74124.99899,1463,51.0943287199,-114.13791625266,1093.3449,0.004599859,-0.0003360189,1.786782e-005,0.01660362,108209.2368932,-112.631983,8.9576339,-10.249214,0.38791022,0.073107379,0.063144334,0.11894506,0.099951827,0.099955355,0.099961188,0.21595093,99.949887,11,9,0,0,10,7,0.7564187,0.59596306,1.1979852,0.96298558,1.5370458,0.86554497,1.7639948
74129.999,1463,51.09432854406,-114.13791577123,1093.3497,-0.001423861,0.003582811,0.0002108818,0.01387935,107086.3164992,-112.626369,8.9380685,-10.215482,0.39272432,0.072667684,0.062869703,0.11843929,0.099951829,0.099955358,0.099961189,0.2022008,99.949887,11,9,0,0,10,7,0.75593811,0.59615666,1.1974257,0.96272802,1.5364484,0.86510849,1.7632601
74134.99901,1463,51.09432833276,-114.13791585323,1093.35,-0.001186387,0.0004080359,-0.0004705666,0.004516542,105963.5745263,-112.612503,8.9145576,-10.221228,0.39300806,0.072252638,0.062504782,0.11794087,0.099951831,0.099955359,0.099961186,0.19116668,99.949887,11,9,0,0,10,7,0.75598985,0.59608287,1.1969587,0.9627229,1.5360812,0.86475003,1.7627643
74139.99899,1463,51.09432829661,-114.13791592357,1093.356,0.0005279658,0.0002334949,-6.139807e-005,0.002078256,104840.5585452,-112.641592,8.9105354,-10.226156,0.3989932,0.071837316,0.062087333,0.11743376,0.099951833,0.099955355,0.099961183,0.18195518,99.949887,11,9,0,0,10,8,0.75610006,0.59597766,1.1966088,0.96274436,1.535822,0.86449498,1.7624134
74144.999,1463,51.09432828498,-114.13791625504,1093.3473,0.0007725218,-0.001103241,-0.0005789811,0.004848561,103717.2758699,-112.665773,8.9092409,-10.249381,0.39023956,0.071418357,0.061569635,0.11685553,0.099951447,0.099952581,0.099957932,0.17424536,99.949887,11,9,0,0,10,8,0.75588119,0.5960415,1.1960996,0.96261197,1.5353423,0.86410093,1.7618021
74149.99901,1463,51.09432797798,-114.13791640598,1093.3029,-0.002424472,0.0003320079,-0.002103433,0.008809557,102593.6498766,-112.699897,8.8750811,-10.259957,0.34588242,0.071003561,0.061120768,0.11626654,0.099951448,0.099952579,0.099957906,0.167643,99.949887,11,9,0,0,10,8,0.75588208,0.5959909,1.1957593,0.96258134,1.535058,0.86385483,1.7614336
74154.99899,1463,51.09432795979,-114.13791680059,1093.319,0.001728971,-0.0009202246,0.001850155,0.007050998,101469.7555494,-112.730947,8.8730571,-10.287607,0.36195347,0.070604484,0.060590243,0.11553632,0.099951448,0.099952577,0.099957899,0.16186147,99.949887,11,9,0,0,10,8,0.75665051,0.59555042,1.195577,0.96291244,1.5351237,0.86374509,1.7614371
74159.999,1463,51.09432765721,-114.13791694207,1093.3273,-0.001832614,0.000285482,0.0002224545,0.006676978,100345.4420857,-112.771518,8.83939,-10.29752,0.37032178,0.070172983,0.060099087,0.1149287,0.09995145,0.099952575,0.099957894,0.1568023,99.949887,11,9,0,0,10,8,0.75695443,0.59534997,1.1951382,0.9630273,1.5348541,0.86340922,1.7610373
74164.99901,1463,51.09432763005,-114.13791689378,1093.321,0.001014007,0.001514183,-0.0009864594,0.006560459,99220.98409073,-112.78521,8.8363679,-10.294136,0.36402337,0.069721843,0.059563549,0.11433939,0.099951451,0.099952574,0.099957889,0.1523059,99.949887,11,9,0,0,10,8,0.75698465,0.59528285,1.1948309,0.96300954,1.5346036,0.86319381,1.7607135
74169.99899,1463,51.0943274414,-114.13791696379,1093.3347,-0.001557779,-0.0002771805,-0.0002300301,0.005696088,98096.29960932,-112.807439,8.8153768,-10.299042,0.37766693,0.069249187,0.059119058,0.11368448,0.099951452,0.099952573,0.099957883,0.1482469,99.949887,11,9,0,0,10,8,0.75723654,0.59510803,1.1944096,0.96309954,1.5343322,0.86287409,1.7603201
74174.999,1463,51.0943274585,-114.13791723617,1093.3279,0.0003529662,-0.00161208,1.784444e-005,0.005940969,96971.11207544,-112.854578,8.8172798,-10.318127,0.37092297,0.068785145,0.058641247,0.11301842,0.099951453,0.099952573,0.099957878,0.1445691,99.949887,11,9,0,0,10,8,0.75730401,0.59502333,1.1940571,0.96310025,1.5340582,0.86261785,1.7599556
74179.99901,1463,51.09432729582,-114.13791748184,1093.3339,-0.0009786959,-0.0009342099,0.0007650194,0.00487078,95845.46781366,-112.902477,8.7991783,-10.33534,0.37687228,0.068319891,0.058293332,0.11258262,0.09995171,0.099954316,0.099960073,0.14138326,99.949887,11,9,0,0,10,8,0.75726372,0.59500068,1.1935163,0.9630546,1.5336086,0.8621915,1.7593548
74184.99902,1463,51.09432695538,-114.13791750695,1093.2932,-0.002744913,0.0008052187,-0.001967609,0.01029809,94719.61255726,-112.920097,8.7612976,-10.337099,0.33615701,0.067823417,0.057745397,0.11194267,0.099951852,0.09995531,0.099961131,0.1383225,99.949887,11,9,0,0,10,8,0.75726914,0.5949465,1.1931748,0.96302539,1.5333245,0.86194539,1.7589866
74189.999,1463,51.09432706168,-114.13791782143,1093.3161,0.001480961,-0.00183457,0.001867676,0.008487829,93593.27981971,-112.97131,8.7731253,-10.359134,0.35908187,0.067309126,0.057164232,0.11111707,0.099951855,0.099955316,0.09996116,0.13544833,99.949887,11,9,0,0,10,8,0.75794071,0.59455097,1.1929804,0.96330941,1.5333517,0.86183,1.7589537
74194.99901,1463,51.09432705245,-114.13791784241,1093.3007,0.0002253018,0.0001506651,-0.0009441653,0.0009757322,92466.73112868,-112.9938,8.7720987,-10.360604,0.34370332,0.066775685,0.056629698,0.11034762,0.099951858,0.099955313,0.099961158,0.1327423,99.949887,11,9,0,0,10,8,0.75759709,0.59467614,1.1925366,0.96311635,1.5328851,0.86149311,1.758382
74199.99898,1463,51.09432741436,-114.13791789219,1093.3568,0.002920788,-0.001480975,0.001630909,0.01178927,91339.98901545,-113.016154,8.8123685,-10.364092,0.39978888,0.06625296,0.056128493,0.10951172,0.09995186,0.099955311,0.099961156,0.13024559,99.949887,11,9,0,0,10,8,0.75806677,0.59438199,1.192324,0.96330434,1.5328377,0.86136478,1.7582779
74204.999,1463,51.09432716749,-114.13791796219,1093.3282,-0.002806004,-0.0006000869,-0.002385993,0.01033003,90212.85618856,-113.048441,8.7848989,-10.368997,0.37117275,0.065738839,0.055730872,0.10882219,0.099951863,0.099955312,0.099961151,0.12794114,99.949887,11,9,0,0,10,8,0.75730723,0.5947302,1.1916182,0.96292174,1.5320483,0.86078805,1.7573072
74209.99901,1463,51.09432703556,-114.13791786371,1093.3271,-0.001042638,0.0009565532,-0.000220087,0.005093826,89085.47002733,-113.076055,8.7702195,-10.362096,0.37007034,0.065225746,0.055164626,0.10807741,0.099951865,0.099955308,0.099961147,0.12577342,99.949887,11,9,0,0,10,8,0.75734127,0.59466279,1.191245,0.9629069,1.5317487,0.86051315,1.7569112
74214.99902,1463,51.09432701275,-114.13791675481,1093.2882,0.001427157,0.008960461,-0.000665995,0.03266425,87957.72715428,-113.111615,8.7676812,-10.284399,0.33121454,0.064688946,0.054647484,0.10731536,0.099951867,0.099955305,0.099961146,0.12368713,99.949887,11,9,0,0,9,8,0.75580788,0.59539664,1.1906677,0.96215522,1.5308274,0.86006069,1.7558863
74219.999,1463,51.09432706648,-114.13791767621,1093.338,0.0002905193,-0.006506818,0.002347741,0.02344788,86829.91912467,-113.122632,8.7736595,-10.348959,0.38100322,0.064422469,0.054382339,0.10660629,0.099955345,0.099955347,0.099969873,0.12203226,99.949887,11,9,0,0,10,7,0.75730205,0.59457535,1.190595,0.96282202,1.5311899,0.86005408,1.7561992
74224.99901,1463,51.09432704666,-114.1379181805,1093.322,-0.0005982639,-0.003622936,-0.000714368,0.0132192,85701.85257356,-113.143303,8.7714538,-10.384293,0.36493996,0.063992198,0.053821182,0.10592345,0.099956546,0.099955347,0.099972184,0.12025306,99.949887,11,9,0,0,9,7,0.7569986,0.59469396,1.1899781,0.96265662,1.5306064,0.85955524,1.7554461
74229.99898,1463,51.09432701058,-114.13791809396,1093.3327,-0.0006793944,0.000243806,0.0003638362,0.002598537,84573.59212779,-113.164913,8.7674393,-10.378229,0.37567109,0.063520135,0.053245428,0.105102,0.09995663,0.099955342,0.09997247,0.11842552,99.949887,11,9,0,0,10,8,0.75718063,0.59454608,1.1896842,0.96270841,1.5304104,0.85935289,1.7551762
74234.999,1463,51.09432659619,-114.13791743884,1093.3461,-0.004065842,0.004544773,-3.876254e-005,0.02195293,83444.79905546,-113.220517,8.7213312,-10.332327,0.38909371,0.067906986,0.056697872,0.10952025,0.099981823,0.099974505,0.099999949,0.12084257,99.949887,10,8,0,0,9,1,0.97584796,0.66425437,1.4638367,1.1804715,1.8805134,1.1398656,2.1990054
74239.99901,1463,51.0943268368,-114.13791785976,1093.3454,0.002342081,-0.002844249,0.0001606734,0.01326398,82315.77982981,-113.241369,8.7481032,-10.36182,0.38841325,0.07175301,0.059982905,0.11374927,0.099982207,0.099975066,0.099999949,0.12268242,99.949887,10,8,0,0,9,1,0.97552556,0.66437548,1.4628497,1.1802733,1.8796208,1.1391346,2.1978631
74244.99902,1463,51.09432666121,-114.13791793991,1093.3556,-0.0007098471,0.0003725983,8.94492e-005,0.002886096,81186.07181389,-113.312654,8.7285658,-10.367436,0.39862779,0.075293082,0.062855896,0.11765966,0.099982251,0.099975012,0.09999994,0.123804,99.949887,12,10,0,0,11,1,0.62103677,0.58701992,1.0544111,0.85456365,1.3572258,0.73327035,1.542643
74249.99899,1463,51.09432845434,-114.13792177448,1093.3602,0.01963055,-0.02382954,0.0009043311,0.1111465,80055.37347428,-113.413677,8.9280861,-10.636113,0.40316931,0.078970055,0.065794967,0.12167051,0.099982345,0.099974983,0.099999951,0.12609403,99.949887,8,7,0,0,5,1,1.3755014,0.89916325,2.7788393,1.6433194,3.2283814,2.4739101,4.0672688
74254.99901,1463,51.09432882924,-114.13792306865,1093.356,0.00542166,-0.007012552,0.0002491527,0.03191036,78925.35704858,-113.343476,8.9698009,-10.726792,0.39896471,0.082172111,0.0683001,0.12539588,0.099982389,0.099974892,0.099999949,0.12777401,99.949887,10,8,0,0,9,1,0.97693396,0.6643188,1.4603552,1.1814057,1.878392,1.1374177,2.1959224
74259.99898,1463,51.09432846311,-114.13792337741,1093.3599,-0.0009637617,0.0003374513,1.856921e-005,0.003676074,77795.02718882,-113.377645,8.9290626,-10.748426,0.40283953,0.085274944,0.07050787,0.12897615,0.099982516,0.09997477,0.099999948,0.12934629,99.949887,10,8,0,0,9,1,0.97819996,0.66422737,1.4598211,1.1824014,1.8786035,1.1371163,2.1959474
74264.99899,1463,51.09432805932,-114.13792383704,1093.3727,-0.0006736381,-0.0001311435,7.990682e-005,0.002470625,76664.63855406,-113.384641,8.8841333,-10.780631,0.41571851,0.088188192,0.072458271,0.13239299,0.099982653,0.099974631,0.099999945,0.13106561,99.949887,10,8,0,0,8,7,0.98034745,0.66398978,1.4594578,1.1840454,1.8793564,1.1369905,2.1965263
